objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,rowc,rowcErr,colc,colcErr,rowv,rowvErr,colv,colvErr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcErr_u,rowcErr_g,rowcErr_r,rowcErr_i,rowcErr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcErr_u,colcErr_g,colcErr_r,colcErr_i,colcErr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyIvar_u,skyIvar_g,skyIvar_r,skyIvar_i,skyIvar_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,fiber2Mag_u,fiber2Mag_g,fiber2Mag_r,fiber2Mag_i,fiber2Mag_z,fiber2MagErr_u,fiber2MagErr_g,fiber2MagErr_r,fiber2MagErr_i,fiber2MagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,psfFluxIvar_u,psfFluxIvar_g,psfFluxIvar_r,psfFluxIvar_i,psfFluxIvar_z,fiberFlux_u,fiberFlux_g,fiberFlux_r,fiberFlux_i,fiberFlux_z,fiberFluxIvar_u,fiberFluxIvar_g,fiberFluxIvar_r,fiberFluxIvar_i,fiberFluxIvar_z,fiber2Flux_u,fiber2Flux_g,fiber2Flux_r,fiber2Flux_i,fiber2Flux_z,fiber2FluxIvar_u,fiber2FluxIvar_g,fiber2FluxIvar_r,fiber2FluxIvar_i,fiber2FluxIvar_z,petroFlux_u,petroFlux_g,petroFlux_r,petroFlux_i,petroFlux_z,petroFluxIvar_u,petroFluxIvar_g,petroFluxIvar_r,petroFluxIvar_i,petroFluxIvar_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR50Err_u,petroR50Err_g,petroR50Err_r,petroR50Err_i,petroR50Err_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,petroR90Err_u,petroR90Err_g,petroR90Err_r,petroR90Err_i,petroR90Err_z,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mE1E1Err_u,mE1E1Err_g,mE1E1Err_r,mE1E1Err_i,mE1E1Err_z,mE1E2Err_u,mE1E2Err_g,mE1E2Err_r,mE1E2Err_i,mE1E2Err_z,mE2E2Err_u,mE2E2Err_g,mE2E2Err_r,mE2E2Err_i,mE2E2Err_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mRrCcErr_u,mRrCcErr_g,mRrCcErr_r,mRrCcErr_i,mRrCcErr_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVRadErr_u,deVRadErr_g,deVRadErr_r,deVRadErr_i,deVRadErr_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,deVMag_u,deVMag_g,deVMag_r,deVMag_i,deVMag_z,deVMagErr_u,deVMagErr_g,deVMagErr_r,deVMagErr_i,deVMagErr_z,deVFlux_u,deVFlux_g,deVFlux_r,deVFlux_i,deVFlux_z,deVFluxIvar_u,deVFluxIvar_g,deVFluxIvar_r,deVFluxIvar_i,deVFluxIvar_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expRadErr_u,expRadErr_g,expRadErr_r,expRadErr_i,expRadErr_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expABErr_u,expABErr_g,expABErr_r,expABErr_i,expABErr_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z,expMag_u,expMag_g,expMag_r,expMag_i,expMag_z,expMagErr_u,expMagErr_g,expMagErr_r,expMagErr_i,expMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,expFlux_u,expFlux_g,expFlux_r,expFlux_i,expFlux_z,expFluxIvar_u,expFluxIvar_g,expFluxIvar_r,expFluxIvar_i,expFluxIvar_z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,cModelFluxIvar_u,cModelFluxIvar_g,cModelFluxIvar_r,cModelFluxIvar_i,cModelFluxIvar_z,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,aperFlux7Ivar_u,aperFlux7Ivar_g,aperFlux7Ivar_r,aperFlux7Ivar_i,aperFlux7Ivar_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,lnLExp_u,lnLExp_g,lnLExp_r,lnLExp_i,lnLExp_z,lnLDeV_u,lnLDeV_g,lnLDeV_r,lnLDeV_i,lnLDeV_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z,ra,dec,cx,cy,cz,raErr,decErr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z,loadVersion,htmID,fieldID,parentID,specObjID,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudCam_u,cloudCam_g,cloudCam_r,cloudCam_i,cloudCam_z,resolveStatus,thingId,balkanId,nObserve,nDetect,nEdge,score,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,nMgyPerCount_u,nMgyPerCount_g,nMgyPerCount_r,nMgyPerCount_i,nMgyPerCount_z,TAI_u,TAI_g,TAI_r,TAI_i,TAI_z,class
1.23764587686127206E18,2,94,301,1,11,76,2,0,6,0,1,0,3.5255541694996E13,1205.838,0.002338,77.42162,0.002284,0.003851,0.003531,0.000026,0.003361,1213.568,1219.602,1205.838,1209.585,1215.052,0.015964,0.002995,0.002338,0.002573,0.006499,81.24065,81.29386,77.42162,76.37654,77.65038,0.017226,0.003255,0.002284,0.002834,0.006816,1.865303,2.200927,5.673166,12.29772,39.87991,1342.387,114.9296,30.85885,18.68028,2.779421,17.32804,15.58918,15.01495,14.83096,14.76305,0.016881,0.019608,0.014883,0.014849,0.011717,17.64653,15.91888,15.33434,15.15556,15.08587,0.008479,0.001676,0.001338,0.001449,0.003531,18.11657,16.38094,15.80078,15.62199,15.55195,0.010286,0.002054,0.001634,0.001758,0.004187,17.36625,15.64858,15.05406,14.87193,14.81005,0.008651,0.001687,0.00146,0.001731,0.004034,117.161,581.203,986.3273,1168.468,1243.887,0.301355,0.009077,0.005471,0.003916,0.00555,87.37472,428.9919,734.957,866.5157,923.96,2.147762,2.280874,1.219453,0.74725,0.110724,56.6721,280.3016,478.2855,563.902,601.4768,3.468825,3.55796,1.9308,1.198849,0.185849,113.1093,550.259,951.4277,1125.195,1191.187,1.231116,1.368082,0.610995,0.3107,0.051064,20.75123,1.658926,1.548434,1.664177,1.726369,7.617637,0.014939,0.012757,0.022917,0.031483,0.884944,0.841944,0.792798,0.853799,0.877469,0.005485,0.00102,0.000823,0.001056,0.002559,1.759555,1.695677,1.64964,1.750976,1.75306,0.035375,0.006719,0.006198,0.007895,0.016582,0.018208,0.031674,-0.014306,0.033158,0.031583,0.005277,0.001037,0.000816,0.000897,0.002201,-0.029393,-0.009228,-0.015717,-0.029616,-0.004497,0.00528,0.001036,0.000816,0.000896,0.002198,0.078594,0.081633,-0.036317,0.081803,0.077188,-0.102978,-0.010879,-0.017468,-0.078155,0.048578,0.004607,0.000454,0.000396,0.000608,0.002417,0.000416,0.000014,-0.00001,0.000049,-0.000148,0.004597,0.000455,0.000396,0.000608,0.002421,6.549984,5.966322,5.214483,6.124923,6.449839,0.030619,0.002735,0.002069,0.003774,0.015746,2.06691,2.066645,2.065125,2.05384,2.064091,0.083701,0.06291,-0.044241,0.090971,0.062361,-0.070896,-0.020542,-0.033191,-0.07994,0.04752,6.421095,6.060098,5.253306,6.054619,6.360067,2.060487,2.069702,2.050297,2.047071,2.065331,0.078718,0.000001,0.000018,0.0426,0.071928,0.020112,0.000043,0.000561,0.024101,0.026574,0.298181,0.711105,0.860077,0.999774,0.529557,7.373034,0.547139,0.706314,0.186287,0.375095,161.9333,164.8882,102.2194,130.0692,14.0392,17.33043,15.6133,15.01881,14.82056,14.75987,0.008371,0.003127,0.003075,0.003001,0.005421,116.9037,568.4318,982.8205,1179.717,1247.534,1.230943,0.373213,0.129041,0.09402,0.025773,0.127067,0.000036,0.00001,0.046988,0.110165,0.026444,0.000651,0.000315,0.026181,0.076956,0.279887,0.550614,0.951487,0.999742,0.635459,6.235807,0.501257,0.631642,0.199131,0.344974,161.9239,164.9129,102.192,130.0779,14.03543,17.3304,15.61206,15.01877,14.82034,14.7598,0.008368,0.003127,0.003075,0.003001,0.005423,17.33345,15.61204,15.01881,14.82174,14.76332,0.008282,0.003127,0.003075,0.003002,0.004237,17.33043,15.6133,15.01881,14.82034,14.7598,0.008371,0.003127,0.003075,0.003001,0.005423,116.9065,569.0843,982.864,1179.954,1247.61,1.231764,0.372358,0.12903,0.093982,0.025749,116.5786,569.0958,982.8222,1178.436,1243.577,1.264638,0.372315,0.129041,0.094212,0.042464,116.9037,568.4318,982.8205,1179.954,1247.61,1.230943,0.373213,0.129041,0.093982,0.025749,114.6598,560.0278,971.1077,1159.559,1210.38,0.470946,0.058043,0.028746,0.007224,0.002352,-0.626798,-79.53866,-13.7408,-13.5281,-0.324616,-0.662695,-79.00246,-16.40928,-10.0954,-0.026702,-0.659852,-78.99194,-16.36444,-10.08593,-0.026895,1,1,1,0,0,302547476,302546964,4.503599929393172E15,302546964,302546964,6,6,6,6,6,1,1,1,1,1,336.565375,-1.035776,0.917365,-0.397637,-0.018077,0.000925,0.000904,-46.505885,63.629371,-0.035304,0.052133,0,-0.026681,-0.017298,-0.00733,0.037967,0,0.016083,0.00304,0.298062,0.219311,0.159063,0.120612,0.085516,1.67011,1.622823,1.510816,1.622455,1.662396,51075,1.203622,1.203714,1.203662,1.203625,1.203651,0.00613,0.00613,0.00613,0.00613,0.00613,11,8,8,10,8,0,1.2748481380551E13,1.23764587686127206E18,1.23764587686127206E18,0,17.33345,15.61204,15.01881,14.82174,14.76332,0.008282,0.003127,0.003075,0.003002,0.004237,17.03539,15.39272,14.85975,14.70112,14.6778,0,0,0,0,0,1025,75326529,7269793,23,23,0,0.784744,1,1,1,1,1,0.007387,0.003193,0.004767,0.006915,0.033985,4412900297.6612,4412900441.100641,4412900154.1771,4412900225.916061,4412900369.34056,irrelevant
1.2376458768613376E18,2,94,301,1,12,69,2,0,6,0,1,0,3.5255507619856E13,1206.501,0.004975,1648.862,0.005533,0.000195,0.003541,-0.002385,0.003355,1213.298,1220.569,1206.501,1210.283,1216.094,0.025923,0.00626,0.004975,0.005841,0.018213,1652.521,1653.478,1648.862,1647.042,1649.234,0.028709,0.00664,0.005533,0.006116,0.018282,1.847679,2.155366,5.630201,12.2189,39.41272,1547.898,736.0161,59.10417,5.927163,1.506102,18.20659,17.07519,16.65237,16.49411,16.4488,0.018407,0.015762,0.014195,0.015319,0.016027,18.53095,17.3837,16.97353,16.81454,16.76781,0.013836,0.003029,0.003163,0.004297,0.011238,19.00134,17.8521,17.44445,17.28312,17.23741,0.016426,0.003732,0.003762,0.004851,0.012418,18.21828,17.09429,16.68179,16.54043,16.47808,0.015392,0.003586,0.003618,0.005873,0.015879,52.16294,147.885,218.2986,252.5558,263.3147,1.278702,0.216949,0.12277,0.078756,0.06619,38.69128,111.3059,162.401,188.0111,196.2763,4.112955,10.37364,4.46894,1.80643,0.242272,25.08699,72.30347,105.2493,122.1094,127.3565,6.941227,16.19352,7.521025,3.360232,0.471272,51.60398,145.3066,212.4636,242.0061,256.3092,1.868378,4.342161,1.995498,0.58345,0.071161,1.817475,1.69251,1.572604,1.555661,1.751173,0.033312,0.013658,0.015965,0.021627,0.030689,0.898006,0.85628,0.79617,0.799345,0.853692,0.009993,0.002239,0.002097,0.003326,0.010067,1.888945,1.745935,1.674364,1.648582,1.793276,0.069936,0.015295,0.015574,0.024917,0.066273,0.038514,0.021855,0.038623,0.034858,0.007275,0.008618,0.002119,0.001919,0.002617,0.006989,0.001921,-0.016315,-0.039665,-0.022332,-0.001824,0.008605,0.002119,0.001919,0.002615,0.006989,0.111136,0.059426,0.100515,0.090103,0.018294,-0.040327,-0.022293,-0.097395,-0.054391,-0.030046,0.010334,0.001741,0.001749,0.002638,0.011056,0.000696,0.000063,0.000174,0.000185,0.000259,0.01039,0.001744,0.001749,0.002645,0.011053,6.701,6.115271,5.199559,5.281133,5.833851,0.070606,0.010705,0.009277,0.014126,0.06456,2.065619,2.073639,2.081155,2.06302,2.101446,0.058516,0.049059,0.082925,0.099604,0.03175,-0.050497,-0.025143,-0.08382,-0.10189,-0.04096,6.367661,5.963693,5.127911,5.2903,5.84661,2.064897,2.066495,2.070215,2.063132,2.072013,0.13336,0.083958,0.064959,0.000021,0.016199,0.039503,0.010845,0.010654,0.000889,0.078432,0.249541,0.688483,0.250507,0.728311,0.95251,1.109901,0.186947,4.23674,2.485442,1.954753,167.8314,169.9628,163.6205,129.2008,129.6995,18.1903,17.06379,16.64836,16.49915,16.44737,0.015223,0.004175,0.004018,0.00435,0.009546,52.95115,149.4456,219.107,251.3854,263.6617,1.814084,3.028033,1.521297,0.985823,0.186098,0.203032,0.131181,0.091494,0.000045,0.022921,0.043557,0.013018,0.057164,0.001266,0.100833,0.25613,0.781784,0.499665,0.809849,0.913927,2.125146,0.176881,0.858782,2.778987,1.387221,168.1375,169.3555,163.6983,129.2241,130.2086,18.1915,17.064,16.64829,16.49911,16.44738,0.015164,0.004175,0.004018,0.00435,0.009546,18.20012,17.06646,16.64836,16.49704,16.44625,0.013024,0.004175,0.004018,0.004351,0.009546,18.1903,17.064,16.64836,16.49911,16.44738,0.015223,0.004175,0.004018,0.00435,0.009546,52.8928,149.4174,219.1199,251.395,263.6604,1.832493,3.029146,1.521118,0.985746,0.186099,52.47468,149.0792,219.1071,251.8739,263.9335,2.523807,3.042423,1.521296,0.981578,0.185683,52.95115,149.4174,219.107,251.395,263.6604,1.814084,3.029146,1.521297,0.985746,0.186099,52.50317,148.5426,217.6325,247.2841,256.9203,1.508244,0.804638,0.318349,0.133068,0.030418,-0.435429,-6.079029,-5.058468,-7.998275,-3.853053,-0.121309,-2.084966,-2.987364,-10.01059,-4.464881,-0.114573,-1.986467,-2.980485,-9.99073,-4.456165,1,0,1,0,0,268468240,268603408,4.503599895838736E15,268468240,268468240,6,6,6,6,6,1,1,1,1,1,336.715026,-0.862897,0.918446,-0.39526,-0.01506,0.00197,0.002191,-46.508681,63.961546,0.014057,0.039986,0,0.024586,-0.002258,0.002061,0.00922,0,-0.012455,-0.021255,0.310226,0.228261,0.165554,0.125535,0.089006,1.663679,1.609509,1.492729,1.516089,1.593929,51075,1.201199,1.201292,1.201239,1.201203,1.201229,0.006111,0.006111,0.006111,0.006111,0.006111,8,10,8,8,8,0,1.2748356097541E13,1.2376458768613376E18,1.2376458768613376E18,0,18.20012,17.06646,16.64836,16.49704,16.44625,0.013024,0.004175,0.004018,0.004351,0.009546,17.88989,16.83819,16.48281,16.37151,16.35725,0,0,0,0,0,1025,75325194,3218808,18,18,1,0.785935,1,1,1,1,1,0.007392,0.003194,0.004772,0.006909,0.033993,4412900333.474241,4412900476.94627,4412900190.01472,4412900261.75458,4412900405.18818,irrelevant
1.23764587686140314E18,2,94,301,1,13,64,2,0,6,0,1,0,3.5253394604048E13,952.5463,0.003425,834.5345,0.003781,0.000149,0.003831,-0.000328,0.003432,959.8731,966.91,952.5463,956.8132,962.0502,0.050564,0.005554,0.003425,0.003477,0.00907,838.5765,838.6503,834.5345,833.0847,834.9059,0.05369,0.006025,0.003781,0.003589,0.008807,1.861482,2.158561,5.629975,12.1612,39.26447,648.0233,788.7213,484.2622,162.5959,18.69666,19.24538,16.86379,15.88578,15.53645,15.3489,0.029178,0.013143,0.012888,0.013288,0.01374,19.56252,17.17624,16.20903,15.8595,15.67256,0.02675,0.00309,0.002025,0.002048,0.004898,20.02018,17.64096,16.67947,16.32079,16.13434,0.030248,0.003754,0.00247,0.002463,0.005713,19.30207,16.89629,15.91514,15.57759,15.40592,0.036121,0.00316,0.002146,0.002309,0.006013,20.03677,179.6737,442.2711,610.1253,725.1688,3.448248,0.211407,0.03628,0.017935,0.011874,14.96073,134.7429,328.389,453.1069,538.2398,7.357955,6.800108,2.66485,1.368399,0.169587,9.813869,87.82417,212.9182,296.2681,351.7724,13.36665,10.84374,4.263855,2.214149,0.291911,19.0172,174.3749,430.4716,587.4405,688.0707,2.497686,3.882531,1.380783,0.640872,0.068859,1.679411,1.656557,1.595472,1.534254,1.639591,0.066365,0.012842,0.014189,0.026325,0.022799,0.883135,0.840263,0.814786,0.794082,0.8378,0.022882,0.00192,0.001264,0.0013,0.003561,1.876394,1.709819,1.70631,1.680742,1.677619,0.229498,0.013083,0.009663,0.010841,0.024237,0.012128,0.020391,0.039795,0.018621,0.00901,0.0171,0.001896,0.001233,0.001248,0.003019,-0.001934,-0.017394,-0.033496,-0.054691,-0.000992,0.017098,0.001895,0.001232,0.001251,0.003019,0.049595,0.054435,0.098837,0.056191,0.013967,-0.038915,-0.008468,-0.078919,-0.093859,0.019634,0.027948,0.001427,0.000884,0.00108,0.004003,0.001229,0.000031,0.000078,0.000079,-0.000066,0.027961,0.001429,0.000886,0.001077,0.004003,6.470037,5.908177,5.492647,5.123236,5.871625,0.181631,0.008466,0.004943,0.005584,0.023515,2.029042,2.070288,2.066466,2.065275,2.060143,0.060406,0.053446,0.100596,0.061373,0.033927,-0.064218,-0.026021,-0.091639,-0.100511,-0.003326,6.715602,5.878794,5.36459,5.2925,5.952458,2.06769,2.068772,2.070669,2.055061,2.075227,0.000019,0.057539,0.063934,0.000008,0,0.005809,0.010155,0.00771,0.000352,0,0.32704,0.05,0.999711,0.93635,0.899997,75.03605,0,0.280215,5.543288,5.175957,130.1009,12.92131,130.2666,131.2706,84.77732,19.25897,16.86827,15.874,15.54818,15.3588,0.031294,0.004178,0.003363,0.003458,0.005328,19.78754,178.9332,447.0938,603.5683,718.5852,3.073642,2.109717,0.521555,0.270598,0.080414,0.000605,0.053343,0.066654,0,0,0.175213,0.392235,0.026972,0,0,0.600947,0.349948,0.999849,0.549793,0.900007,70.21982,4.396885,0.149378,4.505867,3.562771,130.1094,12.86145,130.28,131.2729,84.9272,19.259,16.86824,15.87409,15.54816,15.35879,0.03129,0.004177,0.003363,0.003458,0.005328,19.25169,16.86646,15.87409,15.54636,15.35363,0.024973,0.003959,0.003363,0.003459,0.00533,19.259,16.86824,15.87409,15.54816,15.35879,0.03129,0.004177,0.003363,0.003458,0.005328,19.78701,178.9392,447.06,603.5814,718.5959,3.074536,2.110168,0.521635,0.270586,0.080411,19.92062,179.2325,447.06,604.5823,722.0168,4.762357,2.341166,0.521635,0.269532,0.079602,19.78701,178.9392,447.06,603.5814,718.5959,3.074536,2.110168,0.521635,0.270586,0.080411,20.98646,176.7804,441.5418,598.0975,702.0638,2.501353,0.712495,0.124937,0.02205,0.007545,-0.009579,-0.49947,-13.01047,-16.57386,-0.703174,-0.020243,-0.386288,-5.434661,-19.0746,-0.863932,-0.020191,-0.385555,-5.46542,-19.09131,-0.860287,0,0,0,0,0,275179929616,303071248,4.503599930441744E15,303071248,302022672,6,6,6,6,6,1,1,1,1,1,336.836803,-0.952412,0.919261,-0.393297,-0.016622,0.001356,0.001497,-46.659443,63.976801,-0.029292,0.022222,0,0.02464,0.001299,0.010567,0.005617,0,-0.011724,-0.01226,0.301077,0.22153,0.160672,0.121833,0.086381,1.707882,1.597766,1.526821,1.51597,1.608008,51075,1.202451,1.202544,1.202491,1.202454,1.202481,0.006096,0.006096,0.006096,0.006096,0.006096,10,10,10,10,10,0,1.2747637060737E13,1.23764587686140314E18,1.23764587686140314E18,0,19.25169,16.86646,15.87409,15.54636,15.35363,0.024973,0.003959,0.003363,0.003459,0.00533,18.95061,16.64493,15.71341,15.42453,15.26725,0,0,0,0,0,1025,75324384,7270144,23,23,0,0.780288,1,1,1,1,1,0.007376,0.003192,0.004765,0.006905,0.033934,4412900362.62451,4412900506.09037,4412900219.15105,4412900290.90366,4412900434.32211,irrelevant
1.23764587686127283E18,2,94,301,1,11,763,2,0,3,0,0,0,2.81543964754176E14,410.3676,0.296534,412.2094,0.511466,0,-9999,0,-9999,418.0629,424.275,410.4734,414.4298,419.8544,0.311626,0.313425,0.285824,0.266582,0.311267,416.1286,416.3654,412.3468,411.0509,412.5244,0.516612,0.509645,0.494424,0.494416,0.513096,1.845491,2.134206,5.553536,11.96537,39.42289,1663.528,8615.264,3888.166,1834.279,76.86848,24.86954,23.32464,22.75556,21.69201,21.13708,1.024762,0.248899,0.261184,0.181335,0.443209,24.44434,23.41695,22.83734,22.13955,21.60387,0.668588,0.233854,0.293231,0.264495,0.613223,24.77575,23.96056,23.39833,22.50365,21.91313,0.659583,0.254346,0.31369,0.243865,0.507543,22.83401,23.19701,22.33595,21.69776,20.45095,0.977592,0.611679,0.485272,0.420428,0.636826,-0.061042,0.45058,0.772048,2.089332,3.352822,13.66852,80.82671,26.43663,7.975592,0.446783,0.049338,0.410908,0.713287,1.370492,2.042834,32.6239,107.1112,24.20598,8.392353,0.49262,-0.036484,0.229384,0.40425,0.964132,1.397971,33.98458,214.3356,54.20257,18.71504,1.104098,0.708523,0.510862,1.150723,2.078135,6.518192,2.125214,10.73917,3.622807,1.499257,0.065061,2.968651,2.969271,2.221505,1.749871,7.357,-1000,-1000,2.175576,0.625092,-1000,2.30265,0.99294,1.029269,0.840372,2.04452,0.976165,0.311019,0.387025,0.418268,1.045788,3.204474,1.609763,2.574364,2.486075,3.181306,-1000,-1000,-1000,-1000,-1000,-3.915729,0.137665,0.215094,0.271664,0.250849,14.84311,0.230452,0.191196,0.19237,0.462052,-0.139479,-0.157268,-0.186825,-0.152019,-0.030158,2.688548,0.231732,0.189197,0.183676,0.435858,-0.426458,-1.617973,0.184699,0.005134,0.887625,0.761516,0.621615,1.638905,-0.672423,0.460352,-1000,-1000,-1000,0.014755,0.003147,-1000,-1000,-1000,0.000867,-0.004368,-1000,-1000,-1000,0.010921,0.006066,33.34332,-9.133553,11.67565,3.760679,525.431,-1000,-1000,-1000,0.074971,356.9411,0.038774,1.882295,1.045982,1.730232,1.374675,0.078246,0.054944,-0.051129,0.103649,0.042078,-0.067043,-0.008181,-0.024177,-0.087333,0.028958,6.321425,6.020406,5.124696,5.765112,6.097943,2.05878,2.073351,2.057813,2.061722,2.071271,29.65981,0.456233,1.03862,0.613728,3.347481,5.784822,1.564951,0.001768,0.798271,8.16708,0.05,0.198783,0.514794,0.05,0.05,0,6.740214,1.410819,0,0,29.16617,177.5281,154.3801,160.7781,109.4548,21.26918,23.18826,22.1324,21.47766,20.24969,0.893791,0.445963,0.245497,0.185834,0.53196,3.100605,0.515242,1.392681,2.55146,7.876626,0.15225,19.89834,9.79364,5.141126,0.064855,19.77196,0.732537,1.262709,0.382624,3.233398,75.8773,1.018351,0.975778,0.459527,5.198018,0.05,0.180387,0.05,0.078123,0.05,0,3.68884,0,78.29223,0,28.60519,174.7311,151.6905,170.1539,107.6397,20.91639,23.14864,22.21772,21.62721,20.24045,0.747505,0.446735,0.236312,0.186066,0.532619,25.18138,23.14319,22.39799,21.47773,20.84833,1.133157,0.317357,0.241815,0.185834,0.429452,20.91639,23.15713,22.1324,21.49786,20.24969,0.747505,0.446626,0.245497,0.186057,0.53196,4.295184,0.53551,1.285812,2.219662,7.945158,0.113872,18.50655,12.33812,6.733841,0.06362,-0.147021,0.538349,1.085398,2.551305,4.458282,9.179154,36.32451,16.31443,5.14175,0.289655,4.295184,0.531109,1.392681,2.503972,7.876626,0.113872,18.79195,9.79364,5.321263,0.064855,-48932.82,-21201.21,-31679.16,-45849.38,1.095158,0,0,0,0,0.030088,-0.314484,-0.00565,-0.888983,-0.571428,-0.051197,-0.343413,-0.011154,-0.77596,-0.89148,-0.088304,-0.407758,-0.013143,-0.949052,-0.855243,-0.087898,0,0.217128,1,0.856876,1,9.007199397478656E15,9.007199397478656E15,9.00719938895872E15,4.503874907930624E15,134251777,3,3,3,3,3,0,0,0,0,0,336.477888,-0.998925,0.916767,-0.399042,-0.017434,0.117389,0.202474,-46.415211,63.588629,0.041727,0.050386,0.041826,-0.000233,0.04207,0.03865,0.067752,0.054419,-0.000266,0.050075,0.31121,0.228985,0.166079,0.125933,0.089288,1.657098,1.617499,1.492208,1.58319,1.627778,51075,1.203103,1.203196,1.203143,1.203107,1.203133,0.006141,0.006141,0.006141,0.006141,0.006141,6,6,6,6,7,0,1.2748526122993E13,1.23764587686127206E18,0,0,25.18138,23.14319,22.39799,21.47773,20.84833,1.133157,0.317357,0.241815,0.185834,0.429452,24.87017,22.91421,22.23191,21.3518,20.75904,0,0,0,0,0,1025,75327655,7269647,23,13,0,0.784744,1,1,1,1,1,0.00737,0.003193,0.004772,0.006906,0.033991,4412900276.724301,4412900420.168451,4412900133.24391,4412900204.988361,4412900348.411781,irrelevant
